canonical_name,alias,language
Jacob,Jaap,en
Jacob,Jake,en
Jacob,Jay,en
Jacobus,Jacob,en
Jacqueline,Jack,en
Jacqueline,Jackie,en
Jacqueline,Jacqui,en
Jahoda,Hoda,en
Jahoda,Hodie,en
Jahoda,Hody,en
Jakob,Jake,en
Jalen,Al,en
Jalen,Alen,en
Jalen,Haylen,en
Jalen,Jaelin,en
Jalen,Jaelyn,en
Jalen,Jailyn,en
Jalen,Jay,en
Jalen,Jaye,en
Jalen,Jaylin,en
Jalen,Jaylyn,en
Jalen,Len,en
Jalen,Lennie,en
Jalen,Lenny,en
James,Jamie,en
James,Jem,en
James,Jim,en
James,Jimmie,en
James,Jimmy,en
Jamey,James,en
Jamey,Jamie,en
Jamie,James,en
Jane,Janie,en
Jane,Jean,en
Jane,Jennie,en
Jane,Jessie,en
Janet,Jan,en
Janet,Jessie,en
Janice,Jan,en
Jannett,Nettie,en
Jasper,Casper,en
Jasper,Jap,en
Jayme,Jay,en
Jean,Jane,en
Jean,Jeannie,en
Jeanette,Janet,en
Jeanette,Jean,en
Jeanette,Jessie,en
Jeanette,Nettie,en
Jeanne,Jane,en
Jeanne,Jeannie,en
Jebadiah,Jeb,en
Jedediah,Diah,en
Jedediah,Dyer,en
Jedediah,Jed,en
Jedidiah,Diah,en
Jedidiah,Dyer,en
Jedidiah,Jed,en
Jefferey,Jeff,en
Jefferson,Jeff,en
Jefferson,Sonny,en
Jeffery,Jeff,en
Jeffrey,Geoff,en
Jeffrey,Jeff,en
Jehiel,Hiel,en
Jehu,Gee,en
Jehu,Hugh,en
Jemima,Mima,en
Jennet,Jenn,en
Jennet,Jenny,en
Jennet,Jessie,en
Jennifer,Jen,en
Jennifer,Jenn,en
Jennifer,Jenni,en
Jennifer,Jennie,en
Jennifer,Jenny,en
Jeremiah,Jereme,en
Jeremiah,Jerry,en
Jeremy,Jez,en
Jeremy,Jezza,en
Jerita,Rita,en
Jerry,Geraldine,en
Jerry,Geri,en
Jerry,Gerry,en
Jerry,Jereme,en
Jessica,Jess,en
Jessica,Jessie,en
Jessie,Jane,en
Jessie,Janet,en
Jessie,Jess,en
Jillian,Jill,en
Jim,Jimmie,en
Jincy,Jane,en
Jinsy,Jane,en
Joan,Jo,en
Joan,Nonie,en
Joann,Jo,en
Joanna,Hannah,en
Joanna,Jo,en
Joanna,Joan,en
Joanna,Jodi,en
Joanna,Jody,en
Joanne,Jo,en
Jody,Jo,en
Joe,Joey,en
Johann,John,en
Johanna,Jo,en
Johannah,Hannah,en
Johannah,Jo,en
Johannah,Joan,en
Johannah,Jody,en
Johannah,Nonie,en
Johannes,John,en
Johannes,Johnny,en
Johannes,Jonathan,en
John,Ian,en
John,Jack,en
John,Jock,en
John,Johnny,en
John,Jon,en
John,Jonnie,en
John,Jonny,en
Johnathan,John,en
Johnathan,Johnathon,en
Johnathan,Johny,en
Johnathan,Jon,en
Johnathan,Jonathan,en
Johnathan,Jonathon,en
Johnathan,Jonnie,en
Johnathan,Jonny,en
Johnathan,Nathan,en
Johnathon,John,en
Johnathon,Johnathan,en
Johnathon,Johny,en
Johnathon,Jon,en
Johnathon,Jonathan,en
Johnathon,Jonathon,en
Johnathon,Jonnie,en
Johnathon,Jonny,en
Jon,John,en
Jon,Johnny,en
Jon,Jonnie,en
Jon,Jonny,en
Jonathan,John,en
Jonathan,Johnathan,en
Jonathan,Johnathon,en
Jonathan,Johny,en
Jonathan,Jon,en
Jonathan,Jonathon,en
Jonathan,Jonnie,en
Jonathan,Jonny,en
Jonathan,Nathan,en
Jonathon,John,en
Jonathon,Johnathan,en
Jonathon,Johnathon,en
Jonathon,Johny,en
Jonathon,Jon,en
Jonathon,Jonathan,en
Jonathon,Jonnie,en
Jonathon,Jonny,en
Joseph,Jody,en
Joseph,Joe,en
Joseph,Joey,en
Joseph,Jos,en
Josephine,Fina,en
Josephine,Jo,en
Josephine,Jody,en
Josephine,Joey,en
Josephine,Josey,en
Josephine,Josie,en
Josetta,Jettie,en
Josey,Josophine,en
Joshua,Joe,en
Joshua,Jos,en
Joshua,Josh,en
Josiah,Jos,en
Josophine,Jo,en
Josophine,Joey,en
Josophine,Josey,en
Joyce,Joy,en
Juanita,Nettie,en
Juanita,Nita,en
Judah,Jude,en
Judah,Juder,en
Judith,Juda,en
Judith,Jude,en
Judith,Judi,en
Judith,Judie,en
Judith,Judy,en
Judson,Jud,en
Judson,Sonny,en
Judy,Judith,en
Julia,Jill,en
Julia,Jules,en
Julia,Julie,en
Julian,Jule,en
Julian,Jules,en
Julias,Jule,en
Julias,Jules,en
Julie,Jule,en
Julie,Jules,en
Julie,Julia,en
June,Junius,en
Junior,Jr,en
Junior,June,en
Junior,Junie,en
Justin,Justina,en
Justin,Juston,en
Justin,Justus,en
Kaitlin,Kait,en
Kaitlin,Kaitie,en
Kaitlyn,Kait,en
Kaitlyn,Kaitie,en
Kaitlynn,Kait,en
Kaitlynn,Kaitie,en
Kalli,Cali,en
Kalli,Kali,en
Kameron,Kam,en
Karla,Carla,en
Karla,Carly,en
Kasey,K.C.,en
Katarina,Catherine,en
Katarina,Tina,en
Kate,Kay,en
Katelin,Kate,en
Katelin,Kay,en
Katelin,Kaye,en
Katelyn,Kate,en
Katelyn,Kay,en
Katelyn,Kaye,en
Katherine,Cassie,en
Katherine,Cathy,en
Katherine,Kate,en
Katherine,Kathy,en
Katherine,Katy,en
Katherine,Kay,en
Katherine,Kaye,en
Katherine,Kit,en
Katherine,Kittie,en
Katherine,Lena,en
Katherine,Trina,en
Kathleen,Cassie,en
Kathleen,Cathy,en
Kathleen,Kathy,en
Kathleen,Katy,en
Kathleen,Kay,en
Kathleen,Kit,en
Kathleen,Kittie,en
Kathleen,Lena,en
Kathleen,Trina,en
Kathryn,Kate,en
Kathryn,Kathy,en
Kathryn,Katie,en
Katia,Kate,en
Katia,Katie,en
Katy,Kate,en
Katy,Kathy,en
Katy,Katie,en
Kayla,Kay,en
Kelley,Kelli,en
Kelley,Kellie,en
Kelley,Kelly,en
Kendall,Ken,en
Kendall,Kenny,en
Kendra,Kay,en
Kendra,Kenj,en
Kendra,Kenji,en
Kendra,Kenny,en
Kendrick,Ken,en
Kendrick,Kenny,en
Kendrik,Ken,en
Kendrik,Kenny,en
Kenneth,Ken,en
Kenneth,Kendrick,en
Kenneth,Kenny,en
Kenny,Ken,en
Kenny,Kenneth,en
Kent,Ken,en
Kent,Kendrick,en
Kent,Kenny,en
Kerry,Kerri,en
Kevin,Kev,en
Keziah,Kizza,en
Keziah,Kizzie,en
Kimberley,Kim,en
Kimberley,Kimberli,en
Kimberley,Kimberly,en
Kimberly,Kim,en
Kimberly,Kimberley,en
Kimberly,Kimberli,en
Kingsley,King,en
Kingston,King,en
Kit,Kittie,en
Kris,Chris,en
Kristel,Kris,en
Kristen,Chris,en
Kristin,Chris,en
Kristine,Chris,en
Kristine,Christy,en
Kristine,Crissy,en
Kristine,Kris,en
Kristine,Kristy,en
Kristine,Tina,en
Kristofer,Chris,en
Kristofer,Kris,en
Kristoffer,Chris,en
Kristoffer,Kris,en
Kristopher,Chris,en
Kristopher,Kris,en
Kristy,Chris,en
Kymberly,Kym,en
Lafayette,Fate,en
Lafayette,Laffie,en
Lamont,Monty,en
Laodicia,Cenia,en
Laodicia,Dicy,en
Larry,Laurence,en
Larry,Lawrence,en
Latisha,Tish,en
Latisha,Tisha,en
Laurel,Laurie,en
Lauren,Laurie,en
Lauren,Ren,en
Laurence,Larry,en
Laurence,Lon,en
Laurence,Lonny,en
Laurence,Lorne,en
Laurence,Lorry,en
Laurinda,Laura,en
Laurinda,Lawrence,en
Lauryn,Laurie,en
Laveda,Veda,en
Laverne,Verna,en
Laverne,Vernon,en
Lavina,Ina,en
Lavina,Vina,en
Lavina,Viney,en
Lavinia,Ina,en
Lavinia,Vina,en
Lavinia,Viney,en
Lavonia,Vina,en
Lavonia,Viney,en
Lavonia,Vonnie,en
Lavonia,Wyncha,en
Lavonne,Von,en
Lawrence,Larry,en
Lawrence,Lawrie,en
Lawrence,Lon,en
Lawrence,Lonny,en
Lawrence,Lorne,en
Lawrence,Lorry,en
Leanne,Annie,en
Leanne,Lea,en
Lecurgus,Curg,en
Leilani,Lani,en
Lemuel,Lem,en
Lena,Ellen,en
Lenora,Lee,en
Lenora,Nora,en
Leo,Leon,en
Leonard,Len,en
Leonard,Lenny,en
Leonard,Leo,en
Leonard,Leon,en
Leonard,Lineau,en
Leonidas,Lee,en
Leonidas,Leon,en
Leonora,Nell,en
Leonora,Nellie,en
Leonora,Nora,en
Leonore,Elenor,en
Leonore,Honor,en
Leonore,Nora,en
Leroy,L.R.,en
Leroy,Lee,en
Leroy,Roy,en
Lesley,Les,en
Leslie,Les,en
Lester,Les,en
Letitia,Lettice,en
Letitia,Lettie,en
Letitia,Tish,en
Letitia,Titia,en
Levi,Lee,en
Levicy,Vicy,en
Levone,Von,en
Lib,Libby,en
Lidia,Lyddy,en
Lil,Lilly,en
Lil,Lily,en
Lillah,Lil,en
Lillah,Lilly,en
Lillah,Lily,en
Lillah,Lolly,en
Lillian,Lil,en
Lillian,Lilly,en
Lillian,Lolly,en
Lilly,Lil,en
Lilly,Lily,en
Lincoln,Link,en
Linda,Lindy,en
Linda,Lynn,en
Lindsay,Lindsey,en
Lindsay,Lindsie,en
Lindsay,Lindsy,en
Lindy,Lynn,en
Lionel,Leon,en
Lisa,Liz,en
Littleberry,Berry,en
Littleberry,L.B.,en
Littleberry,Little,en
Lizzie,Liz,en
Lois,Lou,en
Lois,Louise,en
Lonzo,Lon,en
Lorelei,Laurie,en
Lorelei,Lori,en
Lorelei,Lorrie,en
Lorenzo,Loren,en
Loretta,Etta,en
Loretta,Lorie,en
Loretta,Lorrie,en
Loretta,Retta,en
Lorraine,Lorie,en
Lorraine,Lorrie,en
Lotta,Lottie,en
Lou,Louis,en
Lou,Lu,en
Louis,Lewis,en
Louis,Lou,en
Louis,Louie,en
Louis,Louise,en
Louisa,Eliza,en
Louisa,Lois,en
Louisa,Lou,en
Louise,Eliza,en
Louise,Lois,en
Louise,Lou,en
Louvinia,Vina,en
Louvinia,Viney,en
Louvinia,Vonnie,en
Louvinia,Wyncha,en
Lucas,Luke,en
Lucia,Lucius,en
Lucia,Lucy,en
Lucias,Luke,en
Lucille,Cille,en
Lucille,Lou,en
Lucille,Lu,en
Lucille,Lucy,en
Lucina,Sinah,en
Lucinda,Cindy,en
Lucinda,Lou,en
Lucinda,Lu,en
Lucinda,Lucy,en
Lucretia,Creasey,en
Lucy,Lucinda,en
Luella,Ella,en
Luella,Lu,en
Luella,Lula,en
Luke,Lucas,en
Lunetta,Nettie,en
Lurana,Lura,en
Luther,Luke,en
Lydia,Lyddy,en
Lyndon,Lindy,en
Lyndon,Lynn,en
Mabel,Amabel,en
Mabel,Mehitabel,en
Mac,Mc,en
Mack,Mac,en
Mack,Mc,en
Mackenzie,Kenzy,en
Mackenzie,Mac,en
Mackenzie,Mack,en
Maddison,Maddi,en
Maddison,Maddie,en
Maddy,Madeline,en
Maddy,Madelyn,en
Maddy,Madge,en
Madeline,Lena,en
Madeline,Maddi,en
Madeline,Maddie,en
Madeline,Maddy,en
Madeline,Madge,en
Madeline,Madie,en
Madeline,Magda,en
Madeline,Maggie,en
Madeline,Maud,en
Madelyn,Maddy,en
Madelyn,Madie,en
Madie,Madeline,en
Madie,Madelyn,en
Madison,Maddy,en
Madison,Mattie,en
Maegen,Meg,en
Magdalena,Lena,en
Magdalena,Maggie,en
Magdelina,Lena,en
Magdelina,Madge,en
Magdelina,Magda,en
Magdelina,Maggie,en
Mahala,Hallie,en
Makayla,Kayla,en
Malachi,Mally,en
Malcolm,Mac,en
Malcolm,Mal,en
Malcolm,Malc,en
Malinda,Lindy,en
Manda,Mandy,en
Mandie,Amanda,en
Mandy,Amanda,en
Manerva,Eve,en
Manerva,Minerva,en
Manerva,Nerva,en
Manerva,Nervie,en
Manny,Manuel,en
Manoah,Noah,en
Manola,Nonnie,en
Manuel,Emanuel,en
Manuel,Manny,en
Marcus,Marc,en
Marcus,Mark,en
Margaret,Daisy,en
Margaret,Gretta,en
Margaret,Madge,en
Margaret,Maggie,en
Margaret,Maggy,en
Margaret,Marge,en
Margaret,Margery,en
Margaret,Margie,en
Margaret,Margy,en
Margaret,Meg,en
Margaret,Midge,en
Margaret,Peg,en
Margaret,Peggy,en
Margaret,Rita,en
Margaretta,Daisy,en
Margaretta,Gretta,en
Margaretta,Madge,en
Margaretta,Maggie,en
Margaretta,Marge,en
Margaretta,Margery,en
Margaretta,Margie,en
Margaretta,Meg,en
Margaretta,Midge,en
Margaretta,Peg,en
Margaretta,Peggy,en
Margaretta,Rita,en
Margarita,Daisy,en
Margarita,Greta,en
Margarita,Madge,en
Margarita,Maggie,en
Margarita,Maisie,en
Margarita,Marge,en
Margarita,Margo,en
Margarita,Meg,en
Margarita,Megan,en
Margarita,Metta,en
Margarita,Midge,en
Margarita,Peggie,en
Margarita,Rita,en
Marge,Margaret,en
Marge,Margaretta,en
Marge,Margery,en
Margie,Marjorie,en
Marguerite,Peggy,en
Mariah,Maria,en
Mariah,Mary,en
Marian,Marianna,en
Marian,Marion,en
Marie,Mae,en
Marie,Mary,en
Marietta,Mae,en
Marietta,Mamie,en
Marietta,Maria,en
Marietta,Mariah,en
Marietta,Marie,en
Marietta,Marion,en
Marietta,Mary,en
Marietta,Maureen,en
Marietta,May,en
Marietta,Mercy,en
Marietta,Minnie,en
Marietta,Mitzi,en
Marietta,Mollie,en
Marietta,Molly,en
Marietta,Polly,en
Marilyn,Mary,en
Marion,Mary,en
Marissa,Rissa,en
Marjorie,Margie,en
Marjorie,Margy,en
Marni,Marnie,en
Marsha,Marcia,en
Marsha,Marcie,en
Marsha,Mary,en
Martha,Marty,en
Martha,Mat,en
Martha,Mattie,en
Martha,Patsy,en
Martha,Patty,en
Martin,Marty,en
Martina,Tina,en
Martine,Tine,en
Marv,Marvin,en
Marvin,Marv,en
Mary,Mae,en
Mary,Mamie,en
Mary,Marie,en
Mary,Mitzi,en
Mary,Molly,en
Mary,Polly,en
Masayuki,Masa,en
Mat,Mattie,en
Mathew,Mat,en
Mathew,Matt,en
Mathew,Maty,en
Mathilda,Patty,en
Mathilda,Tillie,en
Matilda,Matty,en
Matilda,Maud,en
Matilda,Tilla,en
Matilda,Tilly,en
Matthew,Matt,en
Matthew,Mattie,en
Matthew,Matty,en
Matthew,Thias,en
Matthew,Thys,en
Matthews,Matt,en
Matthews,Mattie,en
Matthews,Matty,en
Matthias,Matt,en
Matthias,Thias,en
Matthias,Thys,en
Maud,Middy,en
Maureen,Mary,en
Maurice,Morey,en
Mavery,Mave,en
Mavine,Mave,en
Maximilian,Max,en
Maximillian,Max,en
Maxine,Max,en
Maxwell,Max,en
May,Mae,en
Mckenna,Ken,en
Mckenna,Kenna,en
Mckenna,Meaka,en
Medora,Dora,en
Megan,Meg,en
Meghan,Meg,en
Mehitabel,Hetty,en
Mehitabel,Hitty,en
Mehitabel,Mabel,en
Mehitabel,Mitty,en
Melanie,Mellie,en
Melchizedek,Dick,en
Melchizedek,Zadock,en
Melinda,Linda,en
Melinda,Lindy,en
Melinda,Lynn,en
Melinda,Mel,en
Melinda,Mindy,en
Melissa,Lisa,en
Melissa,Lissa,en
Melissa,Mel,en
Melissa,Milly,en
Melissa,Missy,en
Mellony,Mellia,en
Melody,Lodi,en
Melvin,Mel,en
Melvina,Vina,en
Mercedes,Merci,en
Mercedes,Mercy,en
Mercedes,Sadie,en
Merv,Mervin,en
Mervin,Merv,en
Mervyn,Merv,en
Micajah,Cage,en
Michael,Micah,en
Michael,Mick,en
Michael,Mickey,en
Michael,Micky,en
Michael,Mike,en
Michael,Mikey,en
Micheal,Mike,en
Micheal,Mikey,en
Micheal,Miky,en
Michelle,Chelle,en
Michelle,Mickey,en
Michelle,Shelley,en
Michelle,Shellie,en
Michelle,Shelly,en
Michelle,Shely,en
Mick,Micky,en
Miguel,Michael,en
Miguel,Miggy,en
Miguel,Miguael,en
Miguel,Miguaell,en
Miguel,Miguail,en
Miguel,Miguaill,en
Miguel,Miguayl,en
Miguel,Miguayll,en
Miguel,Miguell,en
Miguel,Mike,en
Mike,Michael,en
Mike,Mick,en
Mike,Micky,en
Mildred,Milly,en
Millicent,Milly,en
Millicent,Missy,en
Minerva,Minnie,en
Minnie,Wilhelmina,en
Miranda,Mandy,en
Miranda,Mira,en
Miranda,Randi,en
Miranda,Randy,en
Miriam,Mimi,en
Miriam,Mitzi,en
Miriam,Mitzie,en
Missy,Melissa,en
Mitch,Mitchell,en
Mitchell,Mitch,en
Mitzi,Mary,en
Mitzi,Mittie,en
Mitzi,Mitty,en
Mitzie,Mittie,en
Mitzie,Mitty,en
Monet,Nettie,en
Monica,Monna,en
Monica,Monnie,en
Monteleon,Monte,en
Montesque,Monty,en
Montgomery,Gum,en
Montgomery,Monty,en
Monty,Lamont,en
Morris,Morey,en
Mortimer,Mort,en
Moses,Amos,en
Moses,Mose,en
Moses,Moss,en
Muriel,Mur,en
Myrtle,Mert,en
Myrtle,Myrt,en
Myrtle,Myrti,en
Nadine,Deedee,en
Nadine,Nada,en
Nancy,Ann,en
Nancy,Nan,en
Nancy,Nanny,en
Naomi,Omi,en
Napoleon,Leon,en
Napoleon,Nap,en
Napoleon,Nappy,en
Natalie,Natty,en
Natalie,Nettie,en
Natasha,Nat,en
Natasha,Tasha,en
Nathan,Nat,en
Nathan,Nate,en
Nathaniel,Nat,en
Nathaniel,Nate,en
Nathaniel,Nathan,en
Nathaniel,Natty,en
Nathaniel,Than,en
Nelle,Nelly,en
Nelson,Nels,en
Newt,Newton,en
Newton,Newt,en
Nicholas,Claas,en
Nicholas,Claes,en
Nicholas,Nic,en
Nicholas,Nick,en
Nicholas,Nickie,en
Nicholas,Nicky,en
Nicholas,Nico,en
Nicholette,Cole,en
Nicholette,Nichole,en
Nicholette,Nickey,en
Nicholette,Nicki,en
Nicholette,Nicky,en
Nicholette,Nicole,en
Nicholette,Nikki,en
Nicodemus,Nic,en
Nicodemus,Nick,en
Nicodemus,Nickie,en
Nicodemus,Nicky,en
Nicodemus,Nico,en
Nicolas,Nic,en
Nicolas,Nick,en
Nicolas,Nickie,en
Nicolas,Nicky,en
Nicolas,Nico,en
Nicole,Cole,en
Nicole,Nicki,en
Nicole,Nicky,en
Nicole,Nikki,en
Nicole,Nole,en
Nikolas,Claes,en
Nikolas,Nic,en
Nikolas,Nick,en
Nikolas,Nickie,en
Nikolas,Nicky,en
Nikolas,Nico,en
Nikole,Nikki,en
Nora,Nonie,en
Norbert,Bert,en
Norbert,Norby,en
Norbusamte,Norbu,en
Norman,Norm,en
Nowell,Noel,en
Obadiah,Diah,en
Obadiah,Dyer,en
Obadiah,Obed,en
Obadiah,Obie,en
Obediah,Obie,en
Obedience,Beda,en
Obedience,Beedy,en
Obedience,Biddie,en
Obedience,Obed,en
Obie,Obediah,en
Octavia,Tave,en
Octavia,Tavia,en
Odell,Odo,en
Olive,Livia,en
Olive,Nollie,en
Olive,Ollie,en
Oliver,Ollie,en
Olivia,Livia,en
Olivia,Nollie,en
Olivia,Ollie,en
Ollie,Oliver,en
Onicyphorous,Cy,en
Onicyphorous,Cyphorus,en
Onicyphorous,One,en
Onicyphorous,Osaforum,en
Onicyphorous,Osaforus,en
Onicyphorous,Syphorous,en
Orilla,Ora,en
Orilla,Rilly,en
Orlando,Roland,en
Orphelia,Phelia,en
Ossy,Ozzy,en
Oswald,Ossy,en
Oswald,Ozzy,en
Oswald,Waldo,en
Otis,Ode,en
Otis,Ote,en
Pamela,Pam,en
Pandora,Dora,en
Parmelia,Amelia,en
Parmelia,Melia,en
Parmelia,Milly,en
Parthenia,Parsuny,en
Parthenia,Pasoonie,en
Parthenia,Phenie,en
Parthenia,Teeny,en
Patience,Pat,en
Patience,Patty,en
Patricia,Pat,en
Patricia,Patsy,en
Patricia,Patti,en
Patricia,Patty,en
Patricia,Tricia,en
Patricia,Trish,en
Patricia,Trisha,en
Patrick,Paddy,en
Patrick,Pat,en
Patrick,Pate,en
Patrick,Patsy,en
Patrick,Peter,en
Patsy,Patty,en
Patty,Patricia,en
Paul,Polly,en
Paula,Lina,en
Paula,Polly,en
Paulina,Lina,en
Paulina,Polly,en
Pauline,Polly,en
Peggy,Peg,en
Pelegrine,Perry,en
Penelope,Penny,en
Percival,Percy,en
Peregrine,Perry,en
Permelia,Mellie,en
Permelia,Melly,en
Permelia,Milly,en
Pernetta,Nettie,en
Persephone,Seph,en
Persephone,Sephy,en
Peter,Pate,en
Peter,Pete,en
Petronella,Nellie,en
Pheney,Josephine,en
Pheriba,Ferbie,en
Pheriba,Pherbia,en
Philadelphia,Delphia,en
Philander,Fie,en
Philetus,Leet,en
Philetus,Phil,en
Philinda,Linda,en
Philinda,Lindy,en
Philinda,Lynn,en
Philip,Phil,en
Philip,Pip,en
Philipina,Penie,en
Philipina,Phoebe,en
Philipina,Pip,en
Phillip,Phil,en
Phillip,Pip,en
Philly,Delphia,en
Philomena,Menaalmena,en
Phoebe,Fifi,en
Pinckney,Pink,en
Pleasant,Ples,en
Pocahontas,Pokey,en
Posthuma,Humey,en
Prescott,Pres,en
Prescott,Scott,en
Prescott,Scotty,en
Priscilla,Cilla,en
Priscilla,Cissy,en
Priscilla,Prissy,en
Providence,Provy,en
Prudence,Prudy,en
Prudence,Prue,en
Prudy,Prudence,en
Rachel,Rachael,en
Rachel,Shelly,en
Rafaela,Rafa,en
Ramona,Mona,en
Randall,Randy,en
Randolf,Dolph,en
Randolf,Randy,en
Randolph,Dolph,en
Randolph,Randy,en
Raphael,Ralph,en
Ray,Raymond,en
Raymond,Ray,en
Reba,Becca,en
Reba,Beck,en
Rebecca,Becca,en
Rebecca,Beck,en
Rebecca,Becky,en
Rebecca,Reba,en
Reggie,Reg,en
Reggie,Reginald,en
Regina,Gina,en
Regina,Reggie,en
Reginald,Naldo,en
Reginald,Reg,en
Reginald,Reggie,en
Reginald,Renny,en
Relief,Leafa,en
Reuben,Rube,en
Reynold,Reginald,en
Rhoda,Rodie,en
Rhodella,Della,en
Rhyna,Rhynie,en
Ricardo,Rick,en
Ricardo,Ricky,en
Rich,Dick,en
Rich,Rick,en
Richard,Dick,en
Richard,Dickie,en
Richard,Dickon,en
Richard,Dicky,en
Richard,Rich,en
Richard,Richie,en
Richard,Rick,en
Richard,Ricky,en
Rick,Ricky,en
Ricky,Dick,en
Ricky,Rich,en
Robert,Bill,en
Robert,Billy,en
Robert,Bob,en
Robert,Bobby,en
Robert,Dob,en
Robert,Dobbin,en
Robert,Hob,en
Robert,Hobkin,en
Robert,Rob,en
Robert,Robby,en
Robert,Rupert,en
Roberta,Bert,en
Roberta,Bertie,en
Roberta,Birdie,en
Roberta,Birtie,en
Roberta,Bobbie,en
Roberta,Robbie,en
Roberta,Roby,en
Roberto,Rob,en
Roderick,Erick,en
Roderick,Rickie,en
Roderick,Rod,en
Roderick,Roddy,en
Rodger,Bobby,en
Rodger,Hodge,en
Rodger,Rod,en
Rodger,Roge,en
Rodger,Roger,en
Rodney,Rod,en
Roger,Bobby,en
Roger,Hodge,en
Roger,Rod,en
Roger,Rodger,en
Roger,Roge,en
Roland,Lanny,en
Roland,Orlando,en
Roland,Rollo,en
Roland,Rolly,en
Ron,Ronnie,en
Ron,Ronny,en
Ronald,Naldo,en
Ronald,Ron,en
Ronald,Ronnie,en
Ronald,Ronny,en
Ronny,Ronald,en
Rosa,Rose,en
Rosabel,Belle,en
Rosabel,Rosa,en
Rosabel,Rose,en
Rosabel,Roz,en
Rosabella,Bella,en
Rosabella,Belle,en
Rosabella,Rosa,en
Rosabella,Rose,en
Rosabella,Roz,en
Rosaenn,Ann,en
Rosaenna,Ann,en
Rosalinda,Linda,en
Rosalinda,Rosa,en
Rosalinda,Rose,en
Rosalinda,Roz,en
Rosalyn,Linda,en
Rosalyn,Rosa,en
Rosalyn,Rose,en
Rosalyn,Roz,en
Roscoe,Ross,en
Rose,Rosie,en
Roseann,Ann,en
Roseann,Rose,en
Roseann,Rosie,en
Roseann,Roz,en
Roseanna,Ann,en
Roseanna,Rose,en
Roseanna,Rosie,en
Roseanna,Roz,en
Roseanne,Ann,en
Rosemary,Marie,en
Rosemary,Mary,en
Rosemary,Rose,en
Rosemary,Rosemarie,en
Rosemary,Rosey,en
Rosina,Sina,en
Roxane,Rox,en
Roxane,Roxie,en
Roxanna,Ann,en
Roxanna,Rose,en
Roxanna,Roxie,en
Roxanne,Ann,en
Roxanne,Rose,en
Roxanne,Roxie,en
Rudolph,Dolph,en
Rudolph,Olph,en
Rudolph,Rolf,en
Rudolph,Rudy,en
Rudolphus,Dolph,en
Rudolphus,Olph,en
Rudolphus,Rolf,en
Rudolphus,Rudy,en
Russell,Russ,en
Russell,Rusty,en
Ryan,Ry,en
Sabrina,Brina,en
Safieel,Safie,en
Salome,Loomie,en
Salvador,Sal,en
Salvador,Sally,en
Sam,Sammy,en
Samantha,Mantha,en
Samantha,Sam,en
Samantha,Sammy,en
Sampson,Sam,en
Sampson,Sammy,en
Samson,Sam,en
Samson,Sammy,en
Samuel,Sam,en
Samuel,Sammy,en
Samyra,Myra,en
Samyra,Sam,en
Samyra,Sammy,en
Sandra,Cassandra,en
Sandra,Sandy,en
Sandy,Sandra,en
Sanford,Sandy,en
Sarah,Sadie,en
Sarah,Sally,en
Sarah,Sara,en
Sarilla,Silla,en
Savannah,Anna,en
Savannah,Savanna,en
Savannah,Vannie,en
Scott,Sceeter,en
Scott,Scottie,en
Scott,Scotty,en
Scott,Squat,en
Sebastian,Seb,en
Sebastian,Sebby,en
Selma,Anselm,en
Serena,Rena,en
Serilla,Rilla,en
Seymour,Morey,en
Seymour,See,en
Shaina,Sha,en
Shaina,Shay,en
Sharon,Sha,en
Sharon,Shay,en
Shaun,Shawn,en
Shawn,Shaun,en
Sheila,Cecilia,en
Sheldon,Shelly,en
Shelton,Shel,en
Shelton,Shelly,en
Shelton,Tony,en
Sheridan,Dan,en
Sheridan,Danny,en
Sheridan,Sher,en
Sheryl,Cheri,en
Sheryl,Cherie,en
Sheryl,Sher,en
Sheryl,Sheri,en
Sheryl,Sherri,en
Sheryl,Sherry,en
Sheryl,Sherryl,en
Shirley,Lee,en
Shirley,Sherry,en
Shirley,Shirl,en
Sibbilla,Sibbell,en
Sibbilla,Sibbie,en
Sibbilla,Sybill,en
Sidney,Sid,en
Sidney,Syd,en
Sigfired,Sid,en
Sigfrid,Sid,en
Sigismund,Sig,en
Silas,Si,en
Silence,Liley,en
Silvester,Si,en
Silvester,Sly,en
Silvester,Syl,en
Silvester,Vest,en
Silvester,Vester,en
Simeon,Si,en
Simeon,Sion,en
Simon,Si,en
Simon,Sion,en
Smith,Smitty,en
Socrates,Crate,en
Solomon,Sal,en
Solomon,Salmon,en
Solomon,Saul,en
Solomon,Sol,en
Solomon,Solly,en
Solomon,Zolly,en
Sondra,Dre,en
Sondra,Sonnie,en
Sophia,Sophie,en
Sophronia,Frona,en
Sophronia,Fronia,en
Sophronia,Sophia,en
Stacey,Staci,en
Stacey,Stacie,en
Stacey,Stacy,en
Stacie,Stacey,en
Stacie,Staci,en
Stacie,Stacy,en
Stacy,Staci,en
Stephan,Steve,en
Stephanie,Annie,en
Stephanie,Steffi,en
Stephanie,Steffie,en
Stephanie,Steph,en
Stephanie,Stephani,en
Stephanie,Stephany,en
Stephanie,Stephie,en
Stephanie,Stephine,en
Stephanie,Stevie,en
Stephen,Steph,en
Stephen,Steve,en
Steven,Steph,en
Steven,Steve,en
Steven,Stevie,en
Stuart,Stu,en
Sue,Susan,en
Sue,Susie,en
Sullivan,Sully,en
Sullivan,Van,en
Susan,Hannah,en
Susan,Sue,en
